time_rel,time_abs,x,y,vel_x,vel_y,acc_x,acc_y
11.458414793014526,2025-09-24T21:10:16.319311,263,609,-56.4668883533704,56.4668883533704,5562.120315962763,-2061.8683974528585
11.475287914276123,2025-09-24T21:10:16.336184,262,614,-59.265857483997685,296.3292874199884,-165.88330559786553,14215.650758851963
11.491965770721436,2025-09-24T21:10:16.352862,262,620,0.0,359.75846294602013,3553.5656322701484,3803.197115529748
11.522786140441895,2025-09-24T21:10:16.383682,269,648,227.1225187591862,908.4900750367448,7369.234075359555,17804.186551547726
11.540195941925049,2025-09-24T21:10:16.401092,274,663,287.19454410999424,861.5836323299827,3450.4715868778667,-2694.254885798018
11.57308053970337,2025-09-24T21:10:16.433976,283,683,273.68435705585523,608.1874601241227,-410.8363175129304,-7705.618718952841
11.605020999908447,2025-09-24T21:10:16.465917,286,689,93.92475815120028,187.84951630240056,-5627.958950825495,-13160.046571742689
11.622422933578491,2025-09-24T21:10:16.483319,287,693,57.46487826932825,229.859513077313,-2095.1625591261063,2414.0993507652165
11.84494137763977,2025-09-24T21:10:16.705837,276,699,-49.43410442403917,26.96405695856682,-480.4050430261347,-911.8141059033778
12.590643882751465,2025-09-24T21:10:17.451540,330,692,72.41493709600944,-9.38712147540863,163.40167920154374,-48.74756110485457
12.617224931716919,2025-09-24T21:10:17.478121,362,640,1203.8652064329217,-1956.2809604534978,42566.05037699583,-73243.67979263565
12.63570785522461,2025-09-24T21:10:17.496604,382,604,1082.079898868723,-1947.743817963701,-6589.071664638226,461.89351409935335
12.652891635894775,2025-09-24T21:10:17.513787,402,549,1163.8882259899547,-3200.692621472376,4760.787436216816,-72914.61800859739
12.68464970588684,2025-09-24T21:10:17.545545,417,488,472.32089367356593,-1920.7716342725014,-21776.113362341377,40302.228300386494
12.70189356803894,2025-09-24T21:10:17.562789,419,477,115.98329784586456,-637.9081381522551,-20664.604755281794,74395.36948305082
12.734260320663452,2025-09-24T21:10:17.595156,419,467,0.0,-308.95901470284923,-3583.4085424445407,10163.179706829436
13.24630355834961,2025-09-24T21:10:18.107200,413,514,-11.717760451467058,91.78912353649196,-22.884318332994244,782.645114210001
13.265030860900879,2025-09-24T21:10:18.125927,400,568,-694.1736517798034,2883.4905535468756,-36441.76140477169,149071.19818070828
13.281885623931885,2025-09-24T21:10:18.142781,389,602,-652.6345092935751,2017.233937816505,2464.534352088685,-51395.36012086396
13.299081563949585,2025-09-24T21:10:18.159978,372,636,-988.6054488734835,1977.210897746967,-19537.805972461258,-2327.4703231309995
13.330838918685913,2025-09-24T21:10:18.191735,357,662,-472.33153153153154,818.707987987988,16256.830004527168,-36479.83024334628
13.362784147262573,2025-09-24T21:10:18.223680,336,680,-657.3751679254858,563.4644296504165,-5792.528168953249,-7990.037001145695
13.396983623504639,2025-09-24T21:10:18.257880,313,694,-672.5249193059263,409.3629943601291,-442.9819706363312,-4505.958927544694
13.446329355239868,2025-09-24T21:10:18.307225,274,699,-790.3419126351034,101.32588623526968,-2387.5822525307444,-6242.426594820194
13.87992811203003,2025-09-24T21:10:18.740824,329,692,126.84538213890012,-16.143957726769106,2115.290416337318,-270.9183135847596
13.911988019943237,2025-09-24T21:10:18.772884,326,586,-93.57481650045736,-3306.31018301616,-6875.259880224078,-102625.5669291524
13.946435928344727,2025-09-24T21:10:18.807332,317,537,-261.26404817109045,-1422.437595598159,-4867.907500107714,54687.57538081926
13.979504108428955,2025-09-24T21:10:18.840400,316,524,-30.240551413863212,-393.1271683802218,6986.277931497391,31126.914895109545
13.996220111846924,2025-09-24T21:10:18.857116,315,520,-59.82291191236878,-239.29164764947512,-1769.7029462620364,9202.88880566884
14.016167163848877,2025-09-24T21:10:18.877063,313,507,-100.26544272327405,-651.7253777012813,-2027.4941283025341,-20676.425268827825
14.033092260360718,2025-09-24T21:10:18.893988,313,500,0.0,-413.5870064376171,5924.069186437325,14070.13372698125
14.066394329071045,2025-09-24T21:10:18.927290,313,494,0.0,-180.16898746411414,0.0,7009.114689055902
14.098036050796509,2025-09-24T21:10:18.958932,313,492,0.0,-63.20768564216554,0.0,3696.426598930085
14.129668235778809,2025-09-24T21:10:18.991476,313,491,0.0,-31.61337101940833,0.0,998.8027902731417
14.2297842502594,2025-09-24T21:10:19.090680,314,491,9.988411995703913,0.0,99.76837419592182,315.7673743148966
14.248451948165894,2025-09-24T21:10:19.109348,316,492,107.13693836368745,53.568469181843724,5204.097840804859,2869.580890486141
14.279764652252197,2025-09-24T21:10:19.140660,319,492,95.807758784787,0.0,-361.8077681082764,-1710.758324614793
14.296441316604614,2025-09-24T21:10:19.157337,320,492,59.96402990835919,0.0,-2149.334430373235,0.0
14.313942193984985,2025-09-24T21:10:19.174838,322,492,114.27998474197591,0.0,3103.613244815786,0.0
14.331483602523804,2025-09-24T21:10:19.192380,325,492,171.0238943104901,0.0,3234.8547976031937,0.0
14.349419593811035,2025-09-24T21:10:19.210316,329,492,223.01527336532453,0.0,2898.717903138527,0.0
14.380899667739868,2025-09-24T21:10:19.241796,331,492,63.53225232321243,0.0,-5066.157767057833,0.0
14.87863302230835,2025-09-24T21:10:19.739529,345,499,28.127510184921288,14.063755092460644,-71.13194607780686,28.255601042958954
14.912599086761475,2025-09-24T21:10:19.775009,362,510,500.49955076370173,323.85265049415995,13907.17612370663,9120.541351772581
14.945231437683105,2025-09-24T21:10:19.806127,365,511,91.93330897932344,30.64443632644115,-12520.28218149474,-8985.200449452177
14.96199369430542,2025-09-24T21:10:19.822889,365,512,0.0,59.65783859130089,-5484.54250825267,1730.8768693014858
15.540584802627563,2025-09-24T21:10:20.401481,369,522,6.913345093739171,17.283362734347925,11.948585096281866,-73.23734369135867
15.561657190322876,2025-09-24T21:10:20.422553,391,574,1044.0202751629254,2467.684286748733,49216.393750191295,116284.92031586295
15.59400486946106,2025-09-24T21:10:20.454901,405,624,432.79766502550194,1545.7059465196498,-18895.40846273354,-28502.148061088214
15.627124071121216,2025-09-24T21:10:20.489020,412,679,211.3577516701221,1660.6680488366735,-6686.1488881171035,3471.161638999522
15.660242795944214,2025-09-24T21:10:20.521139,415,699,90.5831977539414,603.887985026276,-3646.7151003444847,-31908.839167520015
16.059837102890015,2025-09-24T21:10:20.920733,386,665,-72.57360652020859,-85.0862972995549,-408.30612808575336,-1724.184429933033
16.092517852783203,2025-09-24T21:10:20.953414,405,571,581.3820081270563,-2876.3109875759633,20010.42255103107,-85408.83239824839
16.10989284515381,2025-09-24T21:10:20.970789,407,548,115.10796421318403,-1323.7415884516165,-26835.92798018731,89356.55141644497
16.14390468597412,2025-09-24T21:10:21.004801,408,533,29.401525347689546,-441.0228802153432,-2519.900034764041,25953.27647508856
16.16067910194397,2025-09-24T21:10:21.021575,408,526,0.0,-417.3021589891553,-1752.760000737889,1414.1011686382985
16.19259762763977,2025-09-24T21:10:21.053493,407,509,-31.329767844871373,-532.6060533628133,-981.5543532135363,-3612.444242336276
16.209745168685913,2025-09-24T21:10:21.070641,407,504,0.0,-291.58699702455436,1827.0705846724977,14055.604572672964
16.243903398513794,2025-09-24T21:10:21.104799,409,490,58.551043484330286,-409.857304390312,1714.112346551968,-3462.4249547387913
16.276265859603882,2025-09-24T21:10:21.137162,417,470,247.19998821258602,-617.999970531465,5829.252114142701,-6431.608077078657
16.3079891204834,2025-09-24T21:10:21.168885,420,464,94.56783183147073,-189.13566366294145,-4811.36403224135,13518.922550154264
16.325230360031128,2025-09-24T21:10:21.186126,422,460,116.00094033049851,-232.00188066099702,1243.1303700464111,-2486.2607400928223
16.360671758651733,2025-09-24T21:10:21.221567,425,457,84.6467723273148,-84.6467723273148,-884.6763734926232,4157.711435462668
16.391637563705444,2025-09-24T21:10:21.252534,429,455,129.17474591931014,-64.58737295965507,1437.9724187619372,647.7919541528541
16.408944845199585,2025-09-24T21:10:21.269841,430,454,57.779149217544635,-57.779149217544635,-4125.1768353069465,393.37337550182895
16.44179940223694,2025-09-24T21:10:21.302695,433,452,91.31153394000087,-60.87435596000058,1020.6311618912431,-94.20935850502846
16.472934246063232,2025-09-24T21:10:21.333830,433,451,0.0,-32.11835606368071,-2932.7763598058136,923.5954436371671
16.98529577255249,2025-09-24T21:10:21.846192,445,445,23.420962308050257,-11.710481154025128,45.711789619592565,39.831005753870656
17.00324845314026,2025-09-24T21:10:21.864144,463,432,1002.6357853357946,-724.1258449647406,54544.212394381866,-39682.95209886903
17.036415815353394,2025-09-24T21:10:21.897312,495,394,964.8038874592061,-1145.7046163578073,-1140.6363169153842,-12710.651172197082
17.06727647781372,2025-09-24T21:10:21.928172,505,380,324.0371140073703,-453.6519596103184,-20763.22160211473,22425.074563358954
17.085999965667725,2025-09-24T21:10:21.946896,509,373,213.63540976926603,-373.86196709621555,-5896.428331033179,4261.491936559257
17.1160945892334,2025-09-24T21:10:21.976991,513,364,132.91410644399727,-299.05673949899386,-2682.249975618241,2485.6674958561416
17.133041620254517,2025-09-24T21:10:21.993937,515,355,118.01477187996792,-531.0664734598556,-879.1707848686223,-13690.287913661574
17.16567635536194,2025-09-24T21:10:22.026572,516,334,30.64219754529515,-643.4861484511981,-2677.287682804028,-3444.785889062594
17.182549953460693,2025-09-24T21:10:22.043446,505,311,-651.9060093538496,-1363.076201376231,-40450.66161374975,-42645.9163430076
17.200072526931763,2025-09-24T21:10:22.060969,475,268,-1712.0772841689911,-2453.9774406422207,-60503.171897982815,-62256.907700636744
17.21833324432373,2025-09-24T21:10:22.079229,421,191,-2957.1675000979226,-4216.7018056951865,-68184.08002286928,-96530.94822158106
17.251768827438354,2025-09-24T21:10:22.112665,343,102,-2332.844016286482,-2661.8348390961146,18672.42696713653,46503.3602455405
17.282036781311035,2025-09-24T21:10:22.144307,317,87,-858.994304979008,-495.57363748788924,48693.404169541354,71569.46289532493
17.29952073097229,2025-09-24T21:10:22.160416,310,86,-400.3672016690985,-57.19531452415693,26231.321423113288,25073.186062483117
17.528268098831177,2025-09-24T21:10:22.389164,263,84,-205.46684510483243,-8.743270004460953,852.0332207035461,211.8146537519323
17.545044660568237,2025-09-24T21:10:22.405941,249,84,-834.4975698490748,0.0,-37494.61508281947,521.1598265183553
17.5626699924469,2025-09-24T21:10:22.423566,237,84,-680.8382436490544,0.0,8718.095480859916,0.0
17.596216678619385,2025-09-24T21:10:22.457113,217,83,-596.1840730606589,-29.80920365303294,2523.4734111480752,-888.5886224279925
17.629796028137207,2025-09-24T21:10:22.490692,209,80,-238.24166086820694,-89.3406228255776,10659.599346987758,-1772.858022188557
17.662821054458618,2025-09-24T21:10:22.523717,203,77,-181.68040023968177,-90.84020011984089,1712.6787448419009,-45.40730050201559
17.69522452354431,2025-09-24T21:10:22.556120,201,75,-61.72178647634464,-61.72178647634464,3702.029972349496,898.620254716878
17.71213722229004,2025-09-24T21:10:22.573033,200,75,-59.12716917828496,0.0,153.41237593527939,3649.43451097281
17.744328260421753,2025-09-24T21:10:22.605224,198,73,-62.12909294247476,-62.12909294247476,-93.25340027578602,-1930.0120949273337
17.77792978286743,2025-09-24T21:10:22.638826,197,73,-29.760556284812147,0.0,963.3056570573735,1848.9963674388453
17.811097860336304,2025-09-24T21:10:22.671994,192,75,-150.74735654161606,60.29894261664642,-3647.688063028341,1817.9812403428089
17.842971324920654,2025-09-24T21:10:22.703867,179,77,-407.86278396553143,62.748120610081756,-8066.754925354283,76.8406580638192
17.876960515975952,2025-09-24T21:10:22.737856,173,77,-176.52670786540497,0.0,6806.165987409353,-1846.1198593398499
17.910062789916992,2025-09-24T21:10:22.770959,172,77,-30.20940500284498,0.0,4420.158661099003,0.0
17.94175362586975,2025-09-24T21:10:22.802649,170,77,-63.10972683022246,0.0,-1038.1651615760993,0.0
17.975054264068604,2025-09-24T21:10:22.835950,168,78,-60.05890902321852,30.02945451160926,91.61439455863248,901.7681382648096
17.992507696151733,2025-09-24T21:10:22.853404,167,78,-57.29532135783075,0.0,158.34064338892935,-1720.547246443013
18.00982642173767,2025-09-24T21:10:22.870722,166,78,-57.7409691629956,0.0,-25.732136175580045,0.0
18.026705503463745,2025-09-24T21:10:22.887602,165,78,-59.2449290920391,0.0,-89.10199935345052,0.0
18.059653997421265,2025-09-24T21:10:22.920550,164,78,-30.350400879909692,0.0,876.9605144739878,0.0
18.09246802330017,2025-09-24T21:10:22.953364,162,78,-60.9495466170658,0.0,-932.5020297745932,0.0
18.14522385597229,2025-09-24T21:10:23.006120,162,79,0.0,18.955250051971763,1155.313896680792,359.30150453277554
18.693462371826172,2025-09-24T21:10:23.554358,164,88,3.648047231568542,16.41621254205844,6.654124301877452,-4.631264379443994
18.710381031036377,2025-09-24T21:10:23.571277,173,112,531.9570474338378,1418.5521264902343,31226.410653369112,82875.12009831304
18.72823977470398,2025-09-24T21:10:23.589136,185,142,671.9397637006875,1679.849409251719,7838.329440877282,14631.336202865312
18.761096000671387,2025-09-24T21:10:23.621992,193,164,243.48505540276759,669.5839023576109,-13040.28979843696,-30748.069114702124
18.777901887893677,2025-09-24T21:10:23.638798,193,168,0.0,238.0118316333045,-14488.081002937333,-25679.814758717548
18.794877290725708,2025-09-24T21:10:23.655773,193,174,0.0,353.4525842696629,0.0,6800.472058225964
18.826067209243774,2025-09-24T21:10:23.686963,192,180,-32.06164195077206,192.3698517046323,-1027.9488845795065,-5164.57689595198
18.892571449279785,2025-09-24T21:10:23.753468,189,180,-45.10990575000269,0.0,-196.20198339482195,-2892.595293179319
18.926283836364746,2025-09-24T21:10:23.787180,179,165,-296.626874115983,-444.9403111739745,-7460.6692113529325,-13198.125367172886
18.957929849624634,2025-09-24T21:10:23.819845,175,156,-126.39822802166756,-284.396013048752,5379.149806212258,5073.128700502612
18.974958896636963,2025-09-24T21:10:23.835855,175,155,0.0,-58.72319215960798,7422.507432750331,13252.228426274
18.991846084594727,2025-09-24T21:10:23.852742,173,154,-118.43298037554709,-59.216490187773545,-7013.185420317361,-29.21137784451402
19.02492117881775,2025-09-24T21:10:23.885817,173,152,0.0,-60.46845963655237,3580.729946737684,-37.85233203983948
19.123878479003906,2025-09-24T21:10:23.984775,173,153,0.0,10.105368660208116,0.0,713.1745527009921
19.15594482421875,2025-09-24T21:10:24.016841,173,154,0.0,31.18534380204616,0.0,657.386272136806
19.619390726089478,2025-09-24T21:10:24.480286,175,163,4.31549829640715,19.419742333832176,9.311762773146508,-25.387216546141456
19.65271806716919,2025-09-24T21:10:24.513614,185,194,300.05393997925387,930.167213935687,8873.748463026295,27327.336718028015
19.670135498046875,2025-09-24T21:10:24.531031,187,200,114.82749746762669,344.48249240288004,-10634.544429220685,-33626.35543931801
19.70202922821045,2025-09-24T21:10:24.563924,187,212,0.0,376.2494991478037,-3600.31570088252,996.0266981002026
19.718803882598877,2025-09-24T21:10:24.579700,187,217,0.0,298.0687341880099,0.0,-4660.648329883212
19.736132860183716,2025-09-24T21:10:24.597029,187,224,0.0,403.9476631399364,0.0,6109.935132270011
19.752930402755737,2025-09-24T21:10:24.613826,187,228,0.0,238.1300706844182,0.0,-9871.53875303815
19.770466804504395,2025-09-24T21:10:24.631363,185,234,-114.04848204695934,342.145446140878,-6503.5281286078025,5931.3978401768945
19.802674531936646,2025-09-24T21:10:24.663571,185,242,0.0,248.3875963253855,3541.028540025389,-2911.0358690383337
19.819458484649658,2025-09-24T21:10:24.681381,185,248,0.0,357.4843246161058,0.0,6500.06170513916
19.855215549468994,2025-09-24T21:10:24.716111,185,254,0.0,167.7990078412546,0.0,-5304.834659479021
19.886237382888794,2025-09-24T21:10:24.747133,185,257,0.0,96.706083080352,0.0,-2291.7060961176867
19.936299085617065,2025-09-24T21:10:24.797195,185,261,0.0,79.90139731585815,0.0,-335.6794685092422
19.95424485206604,2025-09-24T21:10:24.815141,185,263,0.0,111.4468978344626,0.0,1757.8240867169488
19.98677682876587,2025-09-24T21:10:24.847673,191,270,184.43392036585098,215.1729070934928,5669.311830252844,3188.4324219245827
20.019525051116943,2025-09-24T21:10:24.880421,195,276,122.14403447974607,183.2160517196191,-1902.0844923529614,-975.834811162672
20.036317348480225,2025-09-24T21:10:24.897213,197,278,119.10222626079054,119.10222626079054,-181.14306536798654,-3818.049673121115
20.054011344909668,2025-09-24T21:10:24.914907,197,279,0.0,56.51634462500337,-6731.222464959965,-3537.1252551878174
20.086153268814087,2025-09-24T21:10:24.947049,199,282,62.22402883994867,93.336043259923,1935.914882537382,1145.534994868729
20.11940622329712,2025-09-24T21:10:24.980302,201,284,60.14503165487227,60.14503165487227,-62.52067575340531,-998.1372218215046
20.15052032470703,2025-09-24T21:10:25.012413,201,285,0.0,32.13976797290463,-1933.047362110599,-900.0826767584527
20.76956844329834,2025-09-24T21:10:25.630464,245,304,71.07686572107734,30.69228292501067,114.81638274391042,-2.338243190509685
20.78805112838745,2025-09-24T21:10:25.648947,302,333,3083.9674930987335,1569.0360929800572,163011.52201920244,83231.61935823536
20.82145047187805,2025-09-24T21:10:25.682346,346,362,1317.3911640623328,868.2805399501739,-52892.54651168696,-20981.11758475413
20.8539137840271,2025-09-24T21:10:25.714810,385,383,1201.3561592526494,646.8840857514266,-3574.3427619749737,-6819.897279188773
20.871232986450195,2025-09-24T21:10:25.732129,409,389,1385.7451061369457,346.4362765342364,10646.503365444116,-17347.670053012
20.888334035873413,2025-09-24T21:10:25.749230,432,390,1344.94670068454,58.47594350802348,-2385.7252524523087,-16838.752166592454
20.921614170074463,2025-09-24T21:10:25.782510,522,397,2704.316017967289,210.33569028634471,40846.26910067774,4563.074952189673
20.95401644706726,2025-09-24T21:10:25.815924,624,407,3147.926919539384,308.6202862293514,13690.732341764056,3033.262013186687
20.972097873687744,2025-09-24T21:10:25.832994,643,408,1050.8020411661546,55.30537058769235,-115982.26856710069,-14009.675284951978
21.218044996261597,2025-09-24T21:10:26.078941,647,408,16.26365845690627,0.0,-4206.3447292358505,-224.86691451771452
21.25105094909668,2025-09-24T21:10:26.111947,653,404,181.78538974407132,-121.19025982938088,5014.905405525124,-3671.769769378212
21.28251051902771,2025-09-24T21:10:26.144919,658,398,158.9341497980311,-190.7209797576373,-726.3684785309422,-2210.1611713284906
21.299663066864014,2025-09-24T21:10:26.160559,661,396,174.90113006129852,-116.60075337419902,930.8809639039745,4321.237118287544
21.317238807678223,2025-09-24T21:10:26.178135,662,395,56.89660598496975,-56.89660598496975,-6714.056910814754,3396.963349673538
21.349433660507202,2025-09-24T21:10:26.210330,664,394,62.1217314029696,-31.0608657014848,162.2969188819079,802.480459243767
21.38130259513855,2025-09-24T21:10:26.242199,665,393,31.378519915013317,-31.378519915013317,-964.6764739263024,-9.967519065292455
21.448065280914307,2025-09-24T21:10:26.308961,665,392,0.0,-14.978426772086578,-470.00086276348736,245.6475941967274
21.465489387512207,2025-09-24T21:10:26.326385,666,392,57.39175173093238,0.0,3293.8131667449793,859.6381506235438
21.54701519012451,2025-09-24T21:10:26.407911,667,390,12.266055260510493,-24.532110521020986,-553.5142865752182,-300.91222330779425
21.579487085342407,2025-09-24T21:10:26.440383,669,388,61.59172375309295,-61.59172375309295,1519.0264738658898,-1141.2827302931223
21.59807562828064,2025-09-24T21:10:26.458971,670,387,53.796577995536516,-53.796577995536516,-419.35216673296026,419.35216673296026
21.61559009552002,2025-09-24T21:10:26.476486,672,385,114.19131239705422,-114.19131239705422,3448.2769915904128,-3448.2769915904128
21.649081230163574,2025-09-24T21:10:26.509977,672,381,0.0,-119.43459194714961,-3409.5982000129143,-156.5572383826194
21.666740894317627,2025-09-24T21:10:26.527637,672,378,0.0,-169.87865532604295,0.0,-2856.4565519960283
22.20497226715088,2025-09-24T21:10:27.065868,662,381,-18.57937033168461,5.573811099505384,-34.51930019218823,325.9796349327723
22.236257553100586,2025-09-24T21:10:27.097153,593,409,-2205.5096479195245,894.9894223441548,-69902.83806590296,28429.19871899008
22.255370616912842,2025-09-24T21:10:27.116267,588,412,-261.6011775565701,156.96070653394207,101705.74898182797,-38613.836225302985
22.288409948349,2025-09-24T21:10:27.149306,586,411,-60.53391255403133,-30.266956277015666,6085.694118570964,-5666.81148414709
22.321873903274536,2025-09-24T21:10:27.182770,593,382,209.18029609997294,-866.604083842745,8059.842575516356,-24992.178283371442
22.340555429458618,2025-09-24T21:10:27.201451,601,367,428.23053754658224,-802.9322578998417,11725.500330548768,3408.2775312627377
22.36939024925232,2025-09-24T21:10:27.230286,605,360,138.72117213209637,-242.76205123116867,-10040.26962837922,19426.866915639246
22.3862624168396,2025-09-24T21:10:27.247158,605,356,0.0,-237.0768295957155,-8221.893921719733,336.958580220551
22.403985023498535,2025-09-24T21:10:27.265883,605,353,0.0,-169.2753248849786,0.0,3825.707245866799
22.422729015350342,2025-09-24T21:10:27.283625,604,347,-53.35042865501539,-320.1025719300923,-2846.2682376738876,-8046.69828271272
22.456034660339355,2025-09-24T21:10:27.316931,601,338,-90.07482067948516,-270.2244620384555,-1102.6476753890763,1497.5872681069472
22.4884831905365,2025-09-24T21:10:27.349379,597,328,-123.27214748087789,-308.1803687021947,-1023.0764413580464,-1169.7265310057237
22.520827054977417,2025-09-24T21:10:27.381723,590,315,-216.42435500515995,-401.9309450095828,-2880.0580615356507,-2898.5582869554996
22.538301944732666,2025-09-24T21:10:27.399198,588,311,-114.44993519339654,-228.89987038679308,5835.482869420268,9901.697638511021
22.55501937866211,2025-09-24T21:10:27.415915,587,308,-59.81779286345874,-179.45337859037622,3267.9741735792154,2957.780004102776
22.57219672203064,2025-09-24T21:10:27.433093,586,307,-58.2162199675212,-58.2162199675212,93.23752000391998,7057.969094625388
22.58943748474121,2025-09-24T21:10:27.450334,585,305,-58.002074315821496,-116.00414863164299,12.420892004296167,-3351.8197329337836
22.6214702129364,2025-09-24T21:10:27.482366,585,303,0.0,-62.436143053849875,1810.7129047013314,1672.2898296822596
22.654798984527588,2025-09-24T21:10:27.515695,584,300,-30.0041061298653,-90.01231838959589,-900.2463846522204,-827.3984914294973
22.68801760673523,2025-09-24T21:10:27.549523,584,299,0.0,-30.10359652333685,903.2315049768429,1803.4679912906702
22.73819661140442,2025-09-24T21:10:27.599092,583,298,-19.928653559244722,-19.928653559244722,-397.15123268439737,202.77291331646666
23.068498134613037,2025-09-24T21:10:27.929394,583,299,0.0,3.0275367497121737,60.33473102289571,69.50070979375346
23.085291147232056,2025-09-24T21:10:27.946187,582,300,-59.54857670192376,59.54857670192376,-3546.032987224897,3365.7474828667687
23.102585077285767,2025-09-24T21:10:27.963481,581,300,-57.823756479541196,0.0,99.73558451003733,-3443.3223979153195
23.613870859146118,2025-09-24T21:10:28.475780,573,297,-15.646826655127004,-5.867559995672627,82.49188872600813,-11.476086767605919
23.63263511657715,2025-09-24T21:10:28.493531,568,294,-266.4640483844326,-159.87842903065956,-13366.75446130533,-8207.671931653455
23.665843963623047,2025-09-24T21:10:28.526740,559,288,-271.0121187754868,-180.6747458503245,-136.95357700218338,-626.2282093359656
23.682512044906616,2025-09-24T21:10:28.543408,557,288,-119.98981562272031,0.0,9060.569155109511,10839.564721131146
23.699422121047974,2025-09-24T21:10:28.561314,557,287,0.0,-59.13633928319657,7095.758447193389,-3497.106623817338
23.732295513153076,2025-09-24T21:10:28.593191,556,286,-30.419738760235276,-30.419738760235276,-925.3605062409604,873.5514859905182
23.764207363128662,2025-09-24T21:10:28.626629,553,284,-94.00896539358078,-62.672643595720515,-1992.6524686595808,-1010.6874048405286
23.79642128944397,2025-09-24T21:10:28.657317,550,282,-93.12742478629316,-62.08494985752877,27.365202200413634,18.24346813360909
23.814209938049316,2025-09-24T21:10:28.675106,549,280,-56.215625041883904,-112.43125008376781,2075.019894052817,-2830.2487357643686
23.847203254699707,2025-09-24T21:10:28.708099,546,279,-90.9275060700659,-30.309168690021966,-1052.0882576311415,2489.0520181387574
23.878997087478638,2025-09-24T21:10:28.739893,537,274,-283.0737666194236,-157.26320367745757,-6043.507301727095,-3993.039652380832
23.911891222000122,2025-09-24T21:10:28.772787,529,271,-243.20445320654065,-91.20166995245275,1212.04932103755,2008.3073984469052
23.928656816482544,2025-09-24T21:10:28.790569,526,269,-178.93788395904437,-119.29192263936291,3833.2413034847928,-1675.4701252235216
23.946337938308716,2025-09-24T21:10:28.807234,525,268,-56.55749730312837,-56.55749730312837,6921.528388247776,3548.102091767393
23.979766368865967,2025-09-24T21:10:28.840662,518,264,-209.40259184503134,-119.65862391144648,-4572.308421124762,-1887.6484943033263
23.99648404121399,2025-09-24T21:10:28.857380,513,260,-299.08469886906545,-239.26775909525236,-5364.5091946453085,-7154.652435687584
24.015154123306274,2025-09-24T21:10:28.876050,509,256,-214.24651376615415,-214.24651376615415,4544.071348136605,1340.17864546174
24.593077898025513,2025-09-24T21:10:29.453974,500,247,-15.572987985089036,-15.572987985089036,343.77115888264484,343.77115888264484
24.610380172729492,2025-09-24T21:10:29.471276,495,240,-288.9793443662069,-404.5710821126896,-15801.757922513789,-22482.48284013961
24.64301371574402,2025-09-24T21:10:29.503910,485,230,-306.4331689497717,-306.4331689497717,-534.8430777435199,3007.2711724630453
24.659818649291992,2025-09-24T21:10:29.521727,482,228,-178.5190040434135,-119.01266936227566,7611.703107376006,11152.706974559595
24.677294969558716,2025-09-24T21:10:29.538191,481,227,-57.22028348862908,-57.22028348862908,6940.747176952764,3535.777837128816
24.69440221786499,2025-09-24T21:10:29.555298,480,226,-58.45475450503812,-58.45475450503812,-72.16070020777524,-72.16070020777524
24.711669206619263,2025-09-24T21:10:29.572565,477,224,-173.7419328113997,-115.8279552075998,-6676.7390624399095,-3322.710260546474
24.747174739837646,2025-09-24T21:10:29.608071,473,222,-112.65849678688701,-56.32924839344351,1720.392020274895,1675.7587176116397
24.777997493743896,2025-09-24T21:10:29.638893,470,220,-97.33069306930693,-64.88712871287129,497.2885863541229,-277.6481408980292
24.81122875213623,2025-09-24T21:10:29.672125,469,219,-30.092149631946736,-30.092149631946736,2023.3523101511933,1047.0557169436381
25.309573888778687,2025-09-24T21:10:30.170470,465,217,-8.026565739056966,-4.013282869528483,44.27771492173906,52.33093461716445
25.32808256149292,2025-09-24T21:10:30.188979,459,215,-324.17235382772344,-108.05745127590782,-17080.954046237275,-5621.373829057342
25.346361875534058,2025-09-24T21:10:30.207258,452,212,-382.94653640976145,-164.11994417561203,-3215.3385214437694,-3066.991068348367
25.379432201385498,2025-09-24T21:10:30.240328,445,208,-211.6701247954321,-120.9543570259612,5179.157060131271,1305.2664598335275
25.410903453826904,2025-09-24T21:10:30.271799,437,204,-254.20024242424242,-127.10012121212121,-1351.3957764468917,-195.28184325051262
25.44288158416748,2025-09-24T21:10:30.303778,429,200,-250.1709735621729,-125.08548678108644,126.00076424596031,63.000382122980156
25.47520351409912,2025-09-24T21:10:30.336099,424,196,-154.69373303434438,-123.75498642747552,2953.9461514135583,41.16401330071799
25.508636474609375,2025-09-24T21:10:30.369533,417,192,-209.3742191288473,-119.64241093076988,-1635.5262968031918,123.00961189016755
25.540819883346558,2025-09-24T21:10:30.401716,411,187,-186.4314637705853,-155.35955314215443,712.8752440618704,-1109.7998506950967
25.558016061782837,2025-09-24T21:10:30.418912,409,184,-116.30491085045615,-174.45736627568422,4078.0312428127086,-1110.5847269669268
25.575273275375366,2025-09-24T21:10:30.436169,405,180,-231.78712939681137,-231.78712939681137,-6691.822983308721,-3322.07530571131
25.6064236164093,2025-09-24T21:10:30.467320,403,178,-64.20475454253219,-64.20475454253219,5379.7926215868065,5379.7926215868065
25.624046325683594,2025-09-24T21:10:30.484942,401,176,-113.489927619563,-113.489927619563,-2796.685362614932,-2796.685362614932
25.657031536102295,2025-09-24T21:10:30.517928,399,175,-60.63323455005421,-30.316617275027106,1602.4361342118757,2521.533417212348
26.306095838546753,2025-09-24T21:10:31.166992,469,202,107.84755799444088,41.59834379785577,259.57488635559713,110.79789907108135
